 ,Area,Mean,Min,Max,X,Y
363,0.323,255,255,255,3246.879,2257.673
364,0.323,255,255,255,3282.674,2259.946
365,0.323,255,255,255,3776.425,2262.218
366,0.323,255,255,255,3773.584,2267.332
367,0.323,255,255,255,4125.857,2274.150
368,0.323,255,255,255,3776.425,2274.718
369,0.323,255,255,255,3778.129,2276.423
370,0.323,255,255,255,3777.561,2277.559
371,0.323,255,255,255,3780.402,2278.696
372,0.323,255,255,255,4247.448,2278.696
373,0.323,255,255,255,3276.992,2280.969
374,0.646,255,255,255,3783.243,2281.821
375,0.323,255,255,255,3276.992,2283.241
376,0.323,255,255,255,3019.038,2341.196
377,0.323,255,255,255,4146.312,2345.173
378,0.323,255,255,255,4225.289,2359.378
379,0.323,255,255,255,3077.560,2444.605
380,0.323,255,255,255,3080.969,2453.696
381,0.323,255,255,255,4228.130,2459.378
382,0.323,255,255,255,2882.674,2470.173
383,0.323,255,255,255,3072.447,2485.514
384,0.323,255,255,255,2956.537,2490.060
385,0.323,255,255,255,4086.084,2533.242
386,0.323,255,255,255,1330.967,2667.901
