 ,Area,Mean,Min,Max,X,Y
214,0.323,255,255,255,2261.082,378.694
215,0.323,255,255,255,2307.673,378.694
216,0.646,255,255,255,2334.662,378.694
217,0.323,255,255,255,1916.764,379.262
218,0.323,255,255,255,1938.354,379.262
219,0.323,255,255,255,1939.491,379.262
220,0.323,255,255,255,2276.423,379.262
221,0.323,255,255,255,1925.854,379.830
222,0.646,255,255,255,2009.661,379.830
223,0.646,255,255,255,2287.787,380.114
224,0.323,255,255,255,2299.719,379.830
225,0.323,255,255,255,7174.156,379.830
226,0.323,255,255,255,1915.627,380.398
227,0.323,255,255,255,1926.991,380.398
228,1.291,255,255,255,2332.247,381.250
229,0.323,255,255,255,1916.764,380.966
230,0.968,255,255,255,2282.862,381.156
231,0.323,255,255,255,2329.264,380.966
232,0.323,255,255,255,2330.400,380.966
233,0.323,255,255,255,2333.241,380.966
234,0.323,255,255,255,2370.173,380.966
235,0.323,255,255,255,1940.627,381.535
236,0.646,255,255,255,1952.843,381.819
237,0.323,255,255,255,2244.605,381.535
238,0.323,255,255,255,2426.991,381.535
239,0.323,255,255,255,1913.923,382.103
240,0.323,255,255,255,1927.559,382.103
241,0.646,255,255,255,2256.253,382.387
242,0.323,255,255,255,2326.423,382.103
243,0.323,255,255,255,2345.173,382.103
244,0.323,255,255,255,1920.173,382.671
245,0.323,255,255,255,1940.627,382.671
246,0.323,255,255,255,2277.559,382.671
247,0.646,255,255,255,2315.059,382.955
248,0.323,255,255,255,1936.650,383.239
249,0.323,255,255,255,2403.696,383.239
250,0.323,255,255,255,1933.809,383.807
251,0.323,255,255,255,2226.423,383.807
252,1.291,255,255,255,1932.673,385.228
253,0.323,255,255,255,2171.877,384.375
254,0.323,255,255,255,2325.287,384.375
255,0.323,255,255,255,2338.923,384.375
256,0.323,255,255,255,2344.605,384.375
257,0.323,255,255,255,1928.127,384.944
258,0.323,255,255,255,2343.469,384.944
259,0.323,255,255,255,2346.878,384.944
260,0.323,255,255,255,2410.514,384.944
261,1.614,255,255,255,1941.536,386.421
262,0.323,255,255,255,2325.855,385.512
263,0.646,255,255,255,2336.934,385.796
264,0.323,255,255,255,1922.445,386.080
265,0.323,255,255,255,2194.605,386.080
266,0.968,255,255,255,2282.862,386.269
267,0.968,255,255,255,2329.453,386.269
268,0.323,255,255,255,2338.923,386.080
269,0.323,255,255,255,2416.196,386.080
270,0.323,255,255,255,2250.855,386.648
271,0.323,255,255,255,7279.838,386.648
272,0.323,255,255,255,1916.195,387.216
273,0.323,255,255,255,1939.491,387.216
274,0.323,255,255,255,2284.378,387.216
275,0.323,255,255,255,2308.241,387.216
276,0.646,255,255,255,2405.116,387.216
277,0.323,255,255,255,2411.650,387.216
278,0.323,255,255,255,2412.787,387.216
279,1.291,255,255,255,1938.070,388.069
280,0.323,255,255,255,2344.605,387.785
281,0.323,255,255,255,2389.491,387.785
282,0.323,255,255,255,2415.060,387.785
283,0.968,255,255,255,1910.135,388.732
284,0.323,255,255,255,1915.059,388.353
285,0.323,255,255,255,1917.332,388.353
286,0.323,255,255,255,2164.491,388.353
287,0.646,255,255,255,2165.912,388.637
288,0.323,255,255,255,2329.264,388.353
289,0.323,255,255,255,2330.400,388.353
290,0.323,255,255,255,2723.583,388.353
291,0.323,255,255,255,7145.179,388.353
292,0.323,255,255,255,1926.423,388.921
293,0.646,255,255,255,1927.559,389.205
294,0.323,255,255,255,2263.355,388.921
295,0.323,255,255,255,2269.605,388.921
296,0.323,255,255,255,2279.264,388.921
297,0.323,255,255,255,2307.105,388.921
298,0.323,255,255,255,2408.810,388.921
299,0.323,255,255,255,1957.673,389.489
300,0.323,255,255,255,2326.423,389.489
301,0.323,255,255,255,2333.809,389.489
302,0.323,255,255,255,2387.787,389.489
303,0.323,255,255,255,1917.900,390.057
304,0.323,255,255,255,2188.355,390.057
305,0.646,255,255,255,2334.946,390.341
306,0.323,255,255,255,2339.491,390.057
307,0.323,255,255,255,2381.537,390.057
308,0.323,255,255,255,1916.195,390.625
309,0.323,255,255,255,1926.991,390.625
310,2.260,255,255,255,1910.595,392.655
311,0.323,255,255,255,1917.900,391.194
312,1.291,255,255,255,1924.576,391.762
313,0.323,255,255,255,2172.446,391.194
314,0.323,255,255,255,2300.287,391.194
315,0.323,255,255,255,2362.787,391.194
316,0.323,255,255,255,2106.536,391.762
317,0.323,255,255,255,2322.446,391.762
318,0.646,255,255,255,2333.525,391.762
319,3.874,255,255,255,2336.366,392.898
320,0.323,255,255,255,2420.741,391.762
321,0.323,255,255,255,2097.446,392.330
322,0.646,255,255,255,2200.287,392.614
323,0.323,255,255,255,2233.809,392.330
324,0.323,255,255,255,2382.105,392.330
325,0.968,255,255,255,2730.401,392.898
326,0.323,255,255,255,2163.355,392.898
327,0.323,255,255,255,2306.537,392.898
328,0.968,255,255,255,2334.188,393.277
329,0.323,255,255,255,2371.878,392.898
330,0.323,255,255,255,2374.719,392.898
331,0.323,255,255,255,1908.809,393.466
332,0.323,255,255,255,1919.604,393.466
333,0.323,255,255,255,2211.650,393.466
334,0.323,255,255,255,2382.673,393.466
335,0.323,255,255,255,2261.082,394.035
336,0.323,255,255,255,2185.514,394.603
337,0.323,255,255,255,2303.128,394.603
338,0.323,255,255,255,2350.287,394.603
339,0.323,255,255,255,2361.082,394.603
340,1.291,255,255,255,2729.833,395.313
341,0.323,255,255,255,2197.446,395.171
342,0.323,255,255,255,2213.355,395.171
343,0.323,255,255,255,2242.900,395.171
344,0.323,255,255,255,2301.423,395.171
345,0.323,255,255,255,2317.900,395.171
346,5.165,255,255,255,1916.550,397.337
347,0.323,255,255,255,1926.423,395.739
348,0.646,255,255,255,1957.389,395.739
349,0.646,255,255,255,2371.025,395.739
350,0.323,255,255,255,2728.128,395.739
351,0.323,255,255,255,1914.491,396.307
352,0.323,255,255,255,2266.196,396.307
353,0.323,255,255,255,2333.241,396.307
354,0.646,255,255,255,1957.389,397.160
355,0.323,255,255,255,2175.287,396.875
356,0.323,255,255,255,2215.628,396.875
357,0.323,255,255,255,2238.923,396.875
358,0.323,255,255,255,2321.309,396.875
359,0.323,255,255,255,2332.105,396.875
360,0.323,255,255,255,2270.741,397.444
361,0.323,255,255,255,2366.196,397.444
362,0.646,255,255,255,1923.298,398.012
363,0.323,255,255,255,2213.923,398.012
364,0.323,255,255,255,2224.718,398.012
365,0.323,255,255,255,2298.014,398.012
366,2.905,255,255,255,1887.660,400.095
367,0.646,255,255,255,1895.457,398.580
368,0.646,255,255,255,1898.866,398.580
369,0.323,255,255,255,2185.514,398.580
370,0.323,255,255,255,2205.400,398.580
371,0.323,255,255,255,2219.037,398.580
372,0.323,255,255,255,2238.923,398.580
373,2.260,255,255,255,1879.588,399.716
374,0.323,255,255,255,1883.241,399.148
375,0.646,255,255,255,1890.911,399.148
376,0.323,255,255,255,1900.286,399.148
377,0.323,255,255,255,2258.809,399.148
378,0.323,255,255,255,2318.469,399.148
379,0.323,255,255,255,2377.560,399.148
380,0.323,255,255,255,2384.946,399.148
381,0.323,255,255,255,1888.923,399.716
382,0.646,255,255,255,1923.866,400.000
383,0.323,255,255,255,1882.673,400.285
384,0.323,255,255,255,1915.627,400.285
385,0.323,255,255,255,2216.196,400.285
386,0.323,255,255,255,2342.900,400.285
387,0.323,255,255,255,1912.786,400.853
388,0.323,255,255,255,1928.127,400.853
389,1.291,255,255,255,1929.122,401.705
390,0.323,255,255,255,2192.900,400.853
391,0.323,255,255,255,1924.150,401.421
392,0.646,255,255,255,1925.570,401.421
393,0.323,255,255,255,1942.332,401.421
394,0.323,255,255,255,2303.696,401.421
395,0.323,255,255,255,2348.014,401.421
396,0.646,255,255,255,2373.866,401.705
397,0.323,255,255,255,1900.286,401.989
398,0.323,255,255,255,1912.218,401.989
399,0.323,255,255,255,1915.627,401.989
400,0.323,255,255,255,1940.627,401.989
401,0.323,255,255,255,2228.128,401.989
402,0.323,255,255,255,2378.696,401.989
403,0.323,255,255,255,1901.423,402.557
404,0.323,255,255,255,2265.628,402.557
405,0.323,255,255,255,2302.559,402.557
406,0.323,255,255,255,2364.491,402.557
407,0.323,255,255,255,1878.127,403.125
408,0.323,255,255,255,1888.923,403.125
409,0.646,255,255,255,1937.218,403.410
410,0.323,255,255,255,2191.764,403.125
411,0.323,255,255,255,2270.173,403.125
412,0.323,255,255,255,1882.104,403.694
413,0.323,255,255,255,1899.150,403.694
414,0.323,255,255,255,2201.423,403.694
415,0.646,255,255,255,2375.571,403.978
416,0.323,255,255,255,1879.832,404.262
417,0.646,255,255,255,1884.093,404.546
418,0.968,255,255,255,1897.445,404.451
419,2.260,255,255,255,1917.169,405.155
420,0.323,255,255,255,1929.264,404.262
421,0.323,255,255,255,2218.468,404.262
422,0.323,255,255,255,2240.059,404.262
423,0.646,255,255,255,2330.116,404.546
424,0.323,255,255,255,2353.128,404.262
425,1.291,255,255,255,1880.968,405.114
426,0.323,255,255,255,1895.741,404.830
427,0.323,255,255,255,2242.332,404.830
428,0.323,255,255,255,2314.491,404.830
429,0.323,255,255,255,2345.741,404.830
430,0.323,255,255,255,2354.832,404.830
431,1.291,255,255,255,2394.037,404.972
432,0.323,255,255,255,2725.287,404.830
433,0.323,255,255,255,1882.673,405.398
434,0.968,255,255,255,1894.036,405.966
435,0.323,255,255,255,1903.695,405.398
436,0.323,255,255,255,2248.014,405.398
437,0.323,255,255,255,2299.719,405.398
438,0.323,255,255,255,2334.378,405.398
439,21.630,255,255,255,1543.892,408.985
440,0.323,255,255,255,1865.059,405.966
441,0.646,255,255,255,1905.400,406.250
442,0.323,255,255,255,2174.150,405.966
443,0.323,255,255,255,2308.809,405.966
444,0.323,255,255,255,2343.469,405.966
445,0.646,255,255,255,2344.889,406.250
446,0.323,255,255,255,1862.786,406.535
447,0.323,255,255,255,1878.695,406.535
448,4.520,255,255,255,1882.389,406.981
449,0.968,255,255,255,1886.082,406.535
450,0.646,255,255,255,1917.616,406.819
451,0.323,255,255,255,1928.127,406.535
452,0.323,255,255,255,2091.196,406.535
453,0.323,255,255,255,2221.878,406.535
454,0.323,255,255,255,2374.150,406.535
