 ,Area,Mean,Min,Max,X,Y
258,0.323,255,255,255,1411.080,5296.313
259,0.323,255,255,255,1426.989,5298.017
260,0.323,255,255,255,1437.785,5298.017
261,0.323,255,255,255,1409.376,5299.154
262,0.323,255,255,255,1446.308,5299.154
263,0.646,255,255,255,1374.717,5300.006
264,0.323,255,255,255,1437.217,5299.722
265,0.323,255,255,255,1482.103,5299.722
266,0.323,255,255,255,1446.308,5300.290
267,0.323,255,255,255,1436.080,5300.858
268,0.323,255,255,255,1419.603,5301.995
269,0.323,255,255,255,1437.785,5301.995
270,0.323,255,255,255,1432.671,5302.563
271,0.323,255,255,255,1475.853,5302.563
272,0.323,255,255,255,1431.535,5303.131
273,0.323,255,255,255,1466.762,5303.131
274,0.323,255,255,255,1469.603,5303.131
275,0.323,255,255,255,1379.262,5303.699
276,0.323,255,255,255,1401.989,5303.699
277,0.323,255,255,255,1410.512,5303.699
278,0.323,255,255,255,1458.239,5303.699
279,0.323,255,255,255,1461.649,5303.699
280,0.323,255,255,255,1468.467,5303.699
281,0.323,255,255,255,1484.944,5303.699
282,0.323,255,255,255,1381.535,5304.267
283,0.323,255,255,255,1384.944,5304.267
284,0.323,255,255,255,1404.262,5304.267
285,0.323,255,255,255,1421.308,5304.267
286,0.323,255,255,255,1374.717,5304.836
287,0.646,255,255,255,1387.501,5305.120
288,0.323,255,255,255,1431.535,5304.836
289,0.323,255,255,255,1421.308,5305.404
290,0.323,255,255,255,1455.967,5305.404
291,0.323,255,255,255,1471.876,5305.404
292,0.323,255,255,255,1485.512,5305.404
293,0.323,255,255,255,1412.217,5305.972
294,0.323,255,255,255,1460.512,5305.972
295,0.323,255,255,255,1420.739,5306.540
296,0.323,255,255,255,1440.626,5306.540
297,0.323,255,255,255,1400.853,5307.108
298,0.323,255,255,255,1401.989,5307.108
299,0.323,255,255,255,1408.239,5307.108
300,0.323,255,255,255,1425.853,5307.676
301,0.323,255,255,255,1455.399,5307.676
302,0.323,255,255,255,1470.739,5307.676
303,0.323,255,255,255,1444.603,5308.245
304,0.323,255,255,255,1454.262,5308.245
305,0.323,255,255,255,1464.489,5308.245
306,0.323,255,255,255,1476.989,5308.245
307,0.323,255,255,255,1451.989,5308.813
308,0.323,255,255,255,1479.830,5308.813
309,0.323,255,255,255,1375.853,5309.381
310,0.323,255,255,255,1485.512,5310.517
311,0.323,255,255,255,1383.239,5311.086
312,0.323,255,255,255,1436.080,5311.086
313,0.323,255,255,255,1457.103,5311.086
314,0.323,255,255,255,1478.126,5311.086
315,0.323,255,255,255,1408.808,5311.654
316,0.323,255,255,255,1437.217,5311.654
317,0.323,255,255,255,1404.262,5312.790
318,0.323,255,255,255,1429.830,5312.790
319,0.323,255,255,255,1484.944,5312.790
320,0.323,255,255,255,1471.876,5313.926
321,0.646,255,255,255,1460.228,5315.915
322,0.323,255,255,255,1470.739,5317.336
323,0.646,255,255,255,1462.501,5319.608
324,0.323,255,255,255,1462.217,5320.745
325,0.323,255,255,255,1463.353,5321.881
326,0.323,255,255,255,1472.444,5322.449
327,0.323,255,255,255,1472.444,5323.586
328,0.323,255,255,255,1466.194,5324.154
329,0.323,255,255,255,1467.330,5324.154
330,0.323,255,255,255,1470.171,5324.722
331,0.323,255,255,255,1366.762,5383.245
332,0.323,255,255,255,1368.467,5383.245
333,0.323,255,255,255,1371.876,5384.381
334,0.323,255,255,255,1583.808,5384.381
335,0.323,255,255,255,1578.126,5384.949
336,0.323,255,255,255,1587.785,5384.949
337,0.323,255,255,255,1576.421,5385.517
338,0.323,255,255,255,1574.717,5386.086
339,0.323,255,255,255,1592.330,5386.654
340,0.323,255,255,255,1593.467,5387.222
341,0.323,255,255,255,1362.217,5387.790
342,0.323,255,255,255,1374.149,5388.358
343,0.323,255,255,255,1595.171,5388.358
344,0.968,255,255,255,1569.603,5389.116
345,0.323,255,255,255,1372.444,5389.495
346,0.646,255,255,255,1374.149,5390.347
347,0.323,255,255,255,1364.489,5390.631
348,0.323,255,255,255,1598.580,5391.199
349,0.323,255,255,255,1372.444,5391.767
350,0.323,255,255,255,1567.330,5391.767
351,0.323,255,255,255,1365.626,5392.336
352,0.323,255,255,255,1591.194,5392.336
353,0.323,255,255,255,1599.149,5392.336
354,0.646,255,255,255,1364.205,5393.472
355,0.323,255,255,255,1370.739,5394.040
356,0.323,255,255,255,1367.330,5394.608
357,0.323,255,255,255,1565.626,5394.608
358,0.323,255,255,255,1600.853,5395.177
359,0.323,255,255,255,1565.058,5395.745
360,0.323,255,255,255,1592.330,5395.745
361,0.323,255,255,255,1564.490,5397.449
362,0.323,255,255,255,1601.421,5399.154
363,0.323,255,255,255,1563.353,5400.290
364,0.323,255,255,255,1588.353,5400.290
365,0.323,255,255,255,1597.444,5400.858
366,0.646,255,255,255,483.807,5401.711
367,0.646,255,255,255,1207.387,5401.711
368,0.323,255,255,255,1203.126,5401.995
369,0.646,255,255,255,1601.421,5402.279
370,0.323,255,255,255,1201.989,5402.563
371,0.968,255,255,255,1562.785,5403.131
372,0.323,255,255,255,1579.262,5402.563
373,0.323,255,255,255,1199.148,5403.131
374,0.646,255,255,255,1210.228,5403.415
375,0.323,255,255,255,1565.626,5403.131
376,2.260,255,255,255,1212.379,5405.160
377,0.646,255,255,255,1600.853,5404.552
378,0.323,255,255,255,1200.853,5404.836
379,0.323,255,255,255,1201.989,5404.836
380,0.323,255,255,255,1562.785,5405.404
381,0.323,255,255,255,1200.285,5406.540
382,0.646,255,255,255,1562.785,5406.824
383,0.323,255,255,255,1197.444,5407.677
384,0.323,255,255,255,1591.194,5407.677
385,0.646,255,255,255,1563.353,5408.529
386,0.323,255,255,255,1599.149,5408.245
387,0.323,255,255,255,1194.035,5408.813
388,0.323,255,255,255,1212.785,5408.813
389,0.323,255,255,255,1197.444,5409.381
390,0.646,255,255,255,1193.467,5410.233
391,0.323,255,255,255,1203.694,5409.949
392,0.323,255,255,255,1211.080,5409.949
393,0.323,255,255,255,1215.058,5409.949
394,0.323,255,255,255,1594.035,5409.949
395,0.323,255,255,255,1200.285,5410.518
396,0.323,255,255,255,1208.808,5410.518
397,0.323,255,255,255,1581.535,5410.518
398,0.646,255,255,255,1192.898,5413.074
399,0.323,255,255,255,1203.694,5412.790
400,0.323,255,255,255,1206.535,5412.790
401,0.323,255,255,255,1565.058,5412.790
402,0.323,255,255,255,1199.717,5413.358
403,0.323,255,255,255,1208.808,5413.927
404,0.646,255,255,255,1215.058,5414.211
405,0.323,255,255,255,1194.035,5414.495
406,0.323,255,255,255,1200.285,5415.063
407,0.323,255,255,255,1207.671,5415.631
408,0.323,255,255,255,1572.444,5415.631
409,0.323,255,255,255,1581.535,5415.631
410,0.968,255,255,255,1192.709,5416.768
411,0.646,255,255,255,1196.023,5416.483
412,0.323,255,255,255,1212.785,5416.199
413,0.323,255,255,255,1207.671,5416.768
414,0.646,255,255,255,1201.421,5417.620
415,0.323,255,255,255,1591.762,5417.904
416,0.646,255,255,255,1593.183,5417.904
417,0.323,255,255,255,1206.535,5418.472
418,0.323,255,255,255,1211.080,5418.472
419,2.260,255,255,255,1194.197,5420.907
420,0.323,255,255,255,1204.830,5419.608
421,0.646,255,255,255,1211.364,5419.608
422,0.323,255,255,255,1591.194,5419.608
423,0.323,255,255,255,1196.876,5420.177
424,0.323,255,255,255,1211.648,5420.745
425,0.323,255,255,255,1590.058,5420.745
426,0.323,255,255,255,1199.717,5421.313
427,0.323,255,255,255,1208.808,5421.313
428,0.323,255,255,255,1200.853,5422.449
429,0.323,255,255,255,1213.921,5422.449
430,0.323,255,255,255,1197.444,5423.018
431,0.323,255,255,255,1203.694,5423.586
432,0.323,255,255,255,1201.989,5424.154
433,0.968,255,255,255,1196.307,5424.722
434,0.323,255,255,255,1204.830,5426.427
435,0.323,255,255,255,1205.967,5426.995
436,1.937,255,255,255,461.080,5447.733
437,0.323,255,255,255,777.557,5449.722
438,0.323,255,255,255,1483.808,5450.858
439,0.323,255,255,255,1478.694,5451.427
440,0.323,255,255,255,1484.944,5451.427
441,0.323,255,255,255,1486.649,5451.427
442,0.323,255,255,255,1487.785,5451.427
443,0.323,255,255,255,1503.694,5451.427
444,0.646,255,255,255,1507.955,5451.427
445,0.323,255,255,255,1509.376,5451.427
446,0.323,255,255,255,1483.808,5451.995
447,0.323,255,255,255,1488.921,5451.995
448,0.323,255,255,255,1502.558,5451.995
449,0.646,255,255,255,1481.251,5452.847
450,0.323,255,255,255,1493.467,5452.563
451,1.614,255,255,255,1495.399,5453.358
452,0.646,255,255,255,1498.296,5452.563
453,0.323,255,255,255,1517.330,5452.563
454,0.323,255,255,255,1519.603,5453.131
455,0.323,255,255,255,1498.580,5453.699
456,0.323,255,255,255,1476.989,5454.268
457,0.323,255,255,255,1489.489,5454.268
458,0.323,255,255,255,1474.717,5455.404
459,0.323,255,255,255,1491.762,5455.404
460,0.323,255,255,255,1504.830,5455.404
461,0.323,255,255,255,1476.421,5455.972
462,0.323,255,255,255,1480.399,5455.972
463,0.323,255,255,255,1512.217,5455.972
464,0.323,255,255,255,1478.694,5456.540
465,0.323,255,255,255,1491.194,5456.540
466,0.323,255,255,255,1516.762,5456.540
467,0.323,255,255,255,1499.149,5457.108
468,0.323,255,255,255,1505.399,5457.108
469,0.646,255,255,255,1479.830,5457.961
470,0.323,255,255,255,1484.376,5458.245
471,0.323,255,255,255,1525.853,5458.813
472,3.551,255,255,255,1474.304,5461.344
473,0.323,255,255,255,1479.262,5459.381
474,0.323,255,255,255,1480.399,5459.381
475,0.323,255,255,255,1490.626,5459.381
476,0.323,255,255,255,1491.762,5459.381
477,0.323,255,255,255,1488.353,5459.949
478,0.323,255,255,255,1481.535,5460.518
479,0.323,255,255,255,1494.603,5460.518
480,0.646,255,255,255,1526.990,5460.802
481,0.323,255,255,255,1495.739,5461.086
482,0.323,255,255,255,1485.512,5461.654
483,0.323,255,255,255,1488.921,5461.654
484,0.323,255,255,255,1498.580,5461.654
485,2.260,255,255,255,1478.126,5462.709
486,0.323,255,255,255,1482.103,5462.222
487,2.260,255,255,255,1494.035,5463.683
488,0.323,255,255,255,1527.558,5462.222
489,0.323,255,255,255,1487.785,5462.790
490,0.323,255,255,255,1489.489,5462.790
491,0.323,255,255,255,1513.353,5462.790
492,0.323,255,255,255,1481.535,5463.358
493,0.323,255,255,255,1482.671,5463.358
494,0.323,255,255,255,1519.035,5463.358
495,0.323,255,255,255,1527.558,5463.358
496,0.646,255,255,255,1475.001,5464.211
497,0.323,255,255,255,1487.785,5463.927
498,0.646,255,255,255,1498.296,5464.211
499,1.614,255,255,255,1476.535,5465.518
500,0.323,255,255,255,1480.399,5464.495
501,0.323,255,255,255,1482.671,5464.495
502,0.323,255,255,255,1491.194,5464.495
503,0.323,255,255,255,1500.285,5464.495
504,0.323,255,255,255,1528.126,5464.495
505,0.323,255,255,255,1481.535,5465.063
506,0.323,255,255,255,1484.944,5465.063
507,0.323,255,255,255,1490.626,5465.631
508,0.323,255,255,255,1497.444,5465.631
509,0.323,255,255,255,1498.580,5465.631
510,0.323,255,255,255,1508.808,5465.631
511,0.323,255,255,255,1528.694,5465.631
512,0.323,255,255,255,1500.853,5466.199
513,0.323,255,255,255,1520.740,5466.199
514,0.323,255,255,255,1482.671,5466.768
515,0.323,255,255,255,1483.808,5466.768
516,1.614,255,255,255,1484.830,5467.904
517,0.323,255,255,255,1490.058,5466.768
518,0.323,255,255,255,1524.717,5466.768
519,0.646,255,255,255,1528.694,5467.052
520,4.197,255,255,255,1407.278,5469.652
521,3.551,255,255,255,1411.184,5470.125
522,0.323,255,255,255,1478.694,5468.472
523,0.968,255,255,255,1480.020,5468.662
524,0.323,255,255,255,1497.444,5468.472
525,0.646,255,255,255,1528.978,5468.472
526,1.614,255,255,255,1404.830,5469.722
527,1.614,255,255,255,1483.239,5469.836
528,0.323,255,255,255,1402.558,5469.608
529,0.646,255,255,255,1528.978,5469.893
530,3.228,255,255,255,1414.944,5472.620
531,0.323,255,255,255,1487.217,5470.177
532,0.323,255,255,255,1501.989,5470.177
533,0.323,255,255,255,1504.262,5470.177
534,0.323,255,255,255,1523.580,5470.177
535,0.323,255,255,255,1409.944,5470.745
536,0.323,255,255,255,1400.853,5471.313
537,0.323,255,255,255,1408.239,5471.313
538,0.323,255,255,255,1503.126,5471.313
539,0.646,255,255,255,1514.205,5471.597
540,0.323,255,255,255,1403.694,5471.881
541,0.323,255,255,255,1409.376,5471.881
542,0.323,255,255,255,1508.808,5471.881
543,0.323,255,255,255,1521.876,5471.881
544,0.323,255,255,255,1528.694,5471.881
545,0.323,255,255,255,1395.171,5472.449
546,0.646,255,255,255,1396.592,5472.449
547,0.323,255,255,255,1505.967,5472.449
548,0.323,255,255,255,1511.649,5472.449
549,0.323,255,255,255,1516.762,5472.449
550,1.291,255,255,255,1394.177,5473.870
551,0.646,255,255,255,1401.421,5473.302
552,0.323,255,255,255,1404.830,5473.018
553,0.323,255,255,255,1408.808,5473.018
554,0.323,255,255,255,1412.785,5473.018
555,0.646,255,255,255,1392.046,5473.870
556,0.323,255,255,255,1395.739,5473.586
557,0.323,255,255,255,1409.944,5473.586
558,2.260,255,255,255,1412.704,5474.397
559,0.646,255,255,255,1521.308,5473.870
560,0.323,255,255,255,1522.444,5473.586
561,0.968,255,255,255,1398.770,5474.722
562,0.323,255,255,255,1402.558,5474.154
563,1.937,255,255,255,1405.304,5474.722
564,0.323,255,255,255,1390.058,5474.722
565,0.323,255,255,255,1409.944,5474.722
566,2.905,255,255,255,1512.785,5475.353
567,0.646,255,255,255,1528.126,5475.006
568,0.968,255,255,255,1388.353,5475.669
569,0.646,255,255,255,1397.728,5475.574
570,0.323,255,255,255,1402.558,5475.290
571,1.291,255,255,255,1504.688,5475.716
572,1.291,255,255,255,1507.955,5475.290
573,0.646,255,255,255,1516.478,5475.574
574,0.323,255,255,255,1391.762,5475.858
575,0.323,255,255,255,1393.467,5475.858
576,0.323,255,255,255,1396.308,5475.858
577,8.716,255,255,255,1387.511,5479.331
578,0.323,255,255,255,1389.489,5476.427
579,0.646,255,255,255,1395.171,5476.711
580,0.323,255,255,255,1400.853,5476.427
581,0.323,255,255,255,1401.989,5476.427
582,0.323,255,255,255,1411.649,5476.427
583,1.937,255,255,255,1413.258,5477.279
584,0.323,255,255,255,1518.467,5476.427
